Nov 3 2014,59.40,13483800000.0
Oct 1 2014,57.54,13061580000.0
Sep 2 2014,55.10,12507700000.0
Aug 1 2014,53.64,12176280000.0
Jul 1 2014,53.35,12110450000.0
Jun 2 2014,56.38,12798260000.0
May 1 2014,52.37,11887990000.0
Apr 1 2014,48.02,10900540000.0
Mar 3 2014,49.18,11163860000.0
Feb 3 2014,52.48,11912960000.0
Jan 2 2014,51.25,11633750000.0
Dec 2 2013,50.32,11422640000.0
Nov 1 2013,45.25,10271750000.0
Oct 1 2013,39.90,9057300000.0
Sep 3 2013,41.17,9345590000.0
Aug 1 2013,36.75,8342250000.0
Jul 1 2013,35.39,8033530000.0
Jun 3 2013,33.94,7704379999.999999
May 1 2013,37.73,8564709999.999999
Apr 1 2013,39.38,8939260000.0
Mar 1 2013,41.25,9363750000.0
Feb 1 2013,36.72,8335440000.0
Jan 2 2013,38.88,8825760000.0
