Nov 3 2014,2038.26,0.0
Oct 1 2014,2018.05,0.0
Sep 2 2014,1972.29,0.0
Aug 1 2014,2003.37,0.0
Jul 1 2014,1930.67,0.0
Jun 2 2014,1960.23,0.0
May 1 2014,1923.57,0.0
Apr 1 2014,1883.95,0.0
Mar 3 2014,1872.34,0.0
Feb 3 2014,1859.45,0.0
Jan 2 2014,1782.59,0.0
Dec 2 2013,1848.36,0.0
Nov 1 2013,1805.81,0.0
Oct 1 2013,1756.54,0.0
Sep 3 2013,1681.55,0.0
Aug 1 2013,1632.97,0.0
Jul 1 2013,1685.73,0.0
Jun 3 2013,1606.28,0.0
May 1 2013,1630.74,0.0
Apr 1 2013,1597.57,0.0
Mar 1 2013,1569.19,0.0
Feb 1 2013,1514.68,0.0
Jan 2 2013,1498.11,0.0
