Nov 3 2014,67.43,4643566950.0
Oct 1 2014,67.65,4658717250.0
Sep 2 2014,63.76,4390832400.0
Aug 1 2014,66.19,4558174350.0
Jul 1 2014,62.57,4308883050.0
Jun 2 2014,64.73,4457631450.0
May 1 2014,66.96,4611200400.0
Apr 1 2014,66.30,4565749500.0
Mar 3 2014,63.89,4399784850.0
Feb 3 2014,64.55,4445235750.0
Jan 2 2014,64.02,4408737300.0
Dec 2 2013,65.02,4477602300.0
Nov 1 2013,63.62,4381191300.0
Oct 1 2013,57.07,3930125550.0
Sep 3 2013,52.79,3635383350.0
Aug 1 2013,51.76,3564452400.0
Jul 1 2013,52.61,3622987650.0
Jun 3 2013,49.45,3405374250.0
May 1 2013,48.32,3327556800.0
Apr 1 2013,45.95,3164346750.0
Mar 1 2013,43.50,2995627500.0
Feb 1 2013,40.59,2795230350.0
Jan 2 2013,36.77,2532166050.0
