May 2 2005,25.53,2168500,7848202830.0
Apr 1 2005,25.03,2965900,7694497330.0
Mar 1 2005,29.53,1953800,9077846830.0
Feb 1 2005,28.61,1911200,8795028710.0
Jan 3 2005,27.75,2290500,8530655250.0
Dec 1 2004,28.76,1541900,8841140360.0
Nov 1 2004,27.28,1764900,8386172080.0
Oct 1 2004,26.90,2011900,8269355900.0
Sep 1 2004,23.56,1729300,7242603160.0
Aug 2 2004,22.50,1555000,6916747500.0
Jul 1 2004,21.07,1519500,6477149770.0
Jun 1 2004,20.93,1762200,6434112230.0
May 3 2004,19.13,1407700,5880772430.0
Apr 1 2004,18.74,2054000,5760882139.999999
Mar 1 2004,17.38,1781800,5342803180.0
Feb 2 2004,17.43,1592600,5358173730.0
Jan 30 2004,17.48,3740400,5373544280.0
Dec 1 2003,17.48,1415100,5373544280.0
Nov 3 2003,16.78,1585600,5158356580.0
Oct 1 2003,15.73,1430300,4835575030.0
Sep 2 2003,14.44,1696700,4439014840.0
Aug 1 2003,14.87,1440000,4571201570.0
Jul 1 2003,15.01,1481100,4614239110.0
Jun 2 2003,14.93,1558300,4589646230.0
May 1 2003,17.04,1328100,5238283440.0
Apr 1 2003,16.49,1364000,5069207389.999999
Mar 3 2003,14.38,1339700,4420570180.0
Feb 3 2003,14.77,1116100,4540460470.0
Jan 2 2003,15.21,1285100,4675721310.0
Dec 2 2002,15.43,1004700,4743351730.0
Nov 1 2002,15.23,1320100,4681869530.0
Oct 1 2002,15.59,1503500,4792537490.0
Sep 3 2002,15.53,1606700,4774092830.0
Aug 1 2002,16.10,996400,4949317100.0
Jul 1 2002,15.58,1645400,4789463380.0
Jun 3 2002,17.93,1280400,5511879230.0
May 1 2002,16.23,1248600,4989280530.0
Apr 1 2002,16.39,1644700,5038466290.0
Mar 1 2002,18.31,1802600,5628695410.0
Feb 1 2002,18.19,1521900,5591806090.0
Jan 2 2002,17.24,1625900,5299765639.999999
