Nov 3 2014,50.23,31860236009.999996
Oct 1 2014,46.50,29494345500.0
Sep 2 2014,50.56,32069550720.0
Aug 1 2014,49.33,31289377710.0
Jul 1 2014,45.69,28980573030.0
Jun 2 2014,43.43,27547084410.0
May 1 2014,44.25,28067199750.0
Apr 1 2014,42.83,27166512210.0
Mar 3 2014,42.50,26957197500.0
Feb 3 2014,39.76,25219251120.0
Jan 2 2014,38.44,24381992280.0
Dec 2 2013,42.26,26804968620.0
Nov 1 2013,39.19,24857707530.0
Oct 1 2013,39.64,25143136680.0
Sep 3 2013,35.70,22644045900.0
Aug 1 2013,34.12,21641872440.0
Jul 1 2013,35.16,22301530919.999996
Jun 3 2013,32.69,20734842030.0
May 1 2013,31.07,19707297090.0
Apr 1 2013,32.54,20639698980.0
Mar 1 2013,32.34,20512841580.000004
Feb 1 2013,30.54,19371124980.0
Jan 2 2013,27.19,17246263530.0
