Nov 3 2014,61.07,10921331310.0
Oct 1 2014,60.30,10783629900.0
Sep 2 2014,59.80,10694213400.0
Aug 1 2014,60.42,10805089860.0
Jul 1 2014,59.02,10554723660.0
Jun 2 2014,61.06,10919542980.0
May 1 2014,54.34,9717785220.0
Apr 1 2014,53.07,9490667310.0
Mar 3 2014,58.21,10409868930.0
Feb 3 2014,61.13,10932061290.0
Jan 2 2014,47.68,8526757440.0
Dec 2 2013,47.18,8437340940.0
Nov 1 2013,44.72,7997411760.0
Oct 1 2013,44.76,8004565080.0
Sep 3 2013,51.70,9245666100.0
Aug 1 2013,45.98,8222741339.999999
Jul 1 2013,47.20,8440917600.000001
Jun 3 2013,42.55,7609344149.999999
May 1 2013,46.12,8247777960.0
Apr 1 2013,43.91,7852557029.999999
Mar 1 2013,35.32,6316381560.0
Feb 1 2013,36.96,6609667680.0
Jan 2 2013,40.71,7280291430.0
