Apr 1 2005,26.50,534900,5342956500.0
Mar 1 2005,26.73,623300,5389329330.0
Feb 1 2005,27.17,687400,5478042570.0
Jan 3 2005,26.33,701900,5308680930.0
Dec 1 2004,27.24,607700,5492156040.0
Nov 1 2004,25.76,607000,5193756960.0
Oct 1 2004,25.57,520100,5155448970.0
Sep 1 2004,25.78,563100,5197789380.0
Aug 2 2004,25.46,469800,5133270660.0
Jul 1 2004,24.49,508900,4937698290.0
Jun 1 2004,25.68,546000,5177627280.0
May 3 2004,25.73,522800,5187708330.0
Apr 1 2004,25.21,611100,5082865410.0
Mar 1 2004,24.55,637700,4949795550.0
Feb 2 2004,23.83,844100,4804628430.0
Jan 30 2004,23.21,1811800,4679623410.0
Dec 1 2003,23.21,664700,4679623410.0
Nov 3 2003,22.74,610900,4584861540.0
Oct 1 2003,23.33,640200,4703817930.0
Sep 2 2003,21.76,657100,4387272960.0
Aug 1 2003,22.14,584000,4463888940.0
Jul 1 2003,21.46,716200,4326786660.0
Jun 2 2003,21.64,860400,4363078440.0
May 1 2003,21.64,754000,4363078440.0
Apr 1 2003,19.61,743600,3953787810.0
Mar 3 2003,17.83,814200,3594902429.9999995
Feb 3 2003,17.34,814000,3496108140.0
Jan 2 2003,18.01,824300,3631194210.0000005
Dec 2 2002,18.08,913100,3645307679.9999995
Nov 1 2002,19.54,813100,3939674340.0
Oct 1 2002,18.41,766500,3711842610.0
Sep 3 2002,16.73,1146200,3373119330.0
Aug 1 2002,19.89,853300,4010241690.0
Jul 1 2002,21.23,1092500,4280413830.0
Jun 3 2002,21.62,944100,4359046020.0
May 1 2002,22.29,688100,4494132090.0
Apr 1 2002,22.76,561700,4588893960.0
Mar 1 2002,23.13,882900,4663493730.0
Feb 1 2002,22.55,779800,4546553550.0
Jan 2 2002,22.44,832900,4524375240.0
