Nov 3 2014,57.88,28326587760.0
Oct 1 2014,57.33,28057416660.0
Sep 2 2014,51.31,25111216620.0
Aug 1 2014,52.77,25825743540.0
Jul 1 2014,50.59,24758847180.0
Jun 2 2014,54.27,26559846540.0
May 1 2014,51.91,25404857820.0
Apr 1 2014,51.86,25380387720.0
Mar 3 2014,48.83,23897499660.0
Feb 3 2014,48.39,23682162780.0
Jan 2 2014,46.55,22781663100.0
Dec 2 2013,44.58,21817541160.0
Nov 1 2013,44.89,21969255780.0
Oct 1 2013,44.20,21631568400.0
Sep 3 2013,40.90,20016541800.0
Aug 1 2013,40.38,19762052760.0
Jul 1 2013,43.27,21176424540.0
Jun 3 2013,41.80,20457003600.0
May 1 2013,42.77,20931723540.0
Apr 1 2013,47.55,23271065100.0
Mar 1 2013,44.96,22003513920.0
Feb 1 2013,43.26,21171530520.0
Jan 2 2013,41.43,20275924860.0
