Nov 3 2014,63.31,100908922660.0
Oct 1 2014,62.99,100398879140.0
Sep 2 2014,56.91,90708052260.0
Aug 1 2014,54.46,86803031560.0
Jul 1 2014,51.57,82196701020.0
Jun 2 2014,55.19,87966568340.0
May 1 2014,53.12,84667224320.0
Apr 1 2014,50.92,81160675120.0
Mar 3 2014,49.81,79391461660.0
Feb 3 2014,49.34,78642335240.0
Jan 2 2014,47.71,76044301060.0
Dec 2 2013,50.78,80937531080.0
Nov 1 2013,46.58,74243209880.0
Oct 1 2013,46.58,74243209880.0
Sep 3 2013,42.62,67931421319.99999
Aug 1 2013,40.60,64711771600.0
Jul 1 2013,43.34,69079019240.0
Jun 3 2013,39.03,62209370580.0
May 1 2013,40.31,64249544660.0
Apr 1 2013,43.48,69302163280.0
Mar 1 2013,38.15,60806750900.0
Feb 1 2013,34.54,55052822440.0
Jan 2 2013,34.33,54718106380.0
