Nov 3 2014,36.23,5661915709.999999
Oct 1 2014,35.28,5513452560.0
Sep 2 2014,31.36,4900846720.0
Aug 1 2014,33.78,5279037060.0
Jul 1 2014,33.43,5224340110.0
Jun 2 2014,31.56,4932102120.0
May 1 2014,30.78,4810206060.0
Apr 1 2014,29.90,4672682300.0
Mar 3 2014,29.31,4580478870.0
Feb 3 2014,28.99,4530470230.0
Jan 2 2014,26.89,4202288530.0
Dec 2 2013,24.91,3892860070.0
Nov 1 2013,24.14,3772526780.0
Oct 1 2013,26.66,4166344820.0
Sep 3 2013,26.62,4160093740.0
Aug 1 2013,26.23,4099145710.0
Jul 1 2013,27.76,4338249520.0
Jun 3 2013,28.38,4435141260.0
May 1 2013,28.59,4467959430.0
Apr 1 2013,29.18,4560162860.0
Mar 1 2013,28.75,4492963750.0
Feb 1 2013,27.78,4341375060.0
Jan 2 2013,25.37,3964747490.0
Jan 2 2013,25.37,3964747490.0
Jan 2 2013,25.37,3964747490.0
