Nov 3 2014,41.43,13912608300.0
Oct 1 2014,39.45,13247704500.000002
Sep 2 2014,40.66,13654034599.999998
Aug 1 2014,40.69,13664108900.0
Jul 1 2014,39.93,13408893300.0
Jun 2 2014,40.89,13731270900.0
May 1 2014,40.44,13580156400.0
Apr 1 2014,38.38,12888387800.0
Mar 3 2014,39.62,13304792200.0
Feb 3 2014,40.34,13546575400.000002
Jan 2 2014,41.20,13835372000.000002
Dec 2 2013,40.52,13607021200.000002
Nov 1 2013,37.87,12717124700.0
Oct 1 2013,35.88,12048862800.0
Sep 3 2013,36.23,12166396299.999998
Aug 1 2013,32.90,11048149000.0
Jul 1 2013,31.55,10594805500.0
Jun 3 2013,30.16,10128029600.0
May 1 2013,31.97,10735845700.0
Apr 1 2013,29.15,9788861500.0
Mar 1 2013,29.52,9913111200.0
Feb 1 2013,29.09,9768712900.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
Jan 2 2013,31.41,10547792100.0
