Nov 3 2014,108.40,631402683200.0
Oct 1 2014,107.11,623888758280.0
Sep 2 2014,99.92,582008820160.0
Aug 1 2014,101.66,592143881680.0
Jul 1 2014,94.34,549506726320.0
Jun 09 2014,91.71,534187639079.99994
May 1 2014,89.24,519800511520.0
Apr 1 2014,82.73,481881402040.0
Mar 3 2014,75.25,438312287000.0
Feb 3 2014,73.78,429749907440.0
Jan 2 2014,69.76,406334420480.0
Dec 2 2013,78.19,455437046120.0
Nov 1 2013,77.50,451417970000.0
Oct 1 2013,72.42,421828250160.0
Sep 3 2013,66.06,384782852880.0
Aug 1 2013,67.51,393228737480.0
Jul 1 2013,62.29,362823552920.0
Jun 3 2013,54.58,317914745840.0
May 1 2013,61.90,360551901200.0
Apr 1 2013,60.55,352688491400.0
Mar 1 2013,60.53,352571996440.0
Feb 1 2013,60.36,351581789280.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
Jan 2 2013,61.92,360668396160.0
