Nov 3 2014,84.16,52863336640.0
Oct 1 2014,81.12,50953824480.0
Sep 2 2014,80.23,50394789670.0
Aug 1 2014,79.97,50231476130.0
Jul 1 2014,78.22,49132250380.0
Jun 2 2014,79.76,50099569040.0
May 1 2014,80.36,50476446440.0
Apr 1 2014,79.15,49716410350.0
Mar 3 2014,77.72,48818185880.0
Feb 3 2014,81.26,51041762540.0
Jan 2 2014,77.87,48912405230.0
Dec 2 2013,80.16,50350820640.0
Nov 1 2013,75.52,47436302080.0
Oct 1 2013,71.65,45005442850.0
Sep 3 2013,70.85,44502939650.0
Aug 1 2013,69.51,43661246790.0
Jul 1 2013,71.02,44609721580.0
Jun 3 2013,69.24,43491651960.0
May 1 2013,79.00,49622191000.0
Apr 1 2013,78.36,49220188440.0
Mar 1 2013,72.32,45426289279.99999
Feb 1 2013,70.78,44458970620.0
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
Jan 2 2013,68.43,42982867470.00001
