Nov 3 2014,71.70,35760590100.0
Oct 1 2014,70.12,34972560360.0
Sep 2 2014,69.19,34508720070.0
Aug 1 2014,71.90,35860340700.0
Jul 1 2014,69.25,34538645250.0
Jun 2 2014,72.36,36089767080.0
May 1 2014,64.54,32189518620.000004
Apr 1 2014,61.69,30768072570.0
Mar 3 2014,65.74,32788022219.999996
Feb 3 2014,68.63,34229418389.999996
Jan 2 2014,59.19,29521190070.0
Dec 2 2013,59.88,29865329640.0
Nov 1 2013,56.78,28319195340.0
Oct 1 2013,54.22,27042387660.0
Sep 3 2013,51.94,25905230820.0
Aug 1 2013,45.75,22817949750.0
Jul 1 2013,47.28,23581041840.0
Jun 3 2013,45.56,22723186680.0
May 1 2013,42.91,21401491230.0
Apr 1 2013,45.08,22483785240.0
Mar 1 2013,43.52,21705730560.0
Feb 1 2013,39.31,19605980430.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
Jan 2 2013,37.83,18867825990.0
